token_id,layer_id,hn_rate,overhead_time1,cpu_time,shared_expert_time,wait_cache_time,gpu_compute_time,predict_time,prefetch_submit_time,total_decode_time
1,0,0.0,0.0006072521209716797,0.010010242462158203,0.0002644062042236328,4.9591064453125e-05,0.007665395736694336,0.002760648727416992,5.650520324707031e-05,0.01351165771484375
1,1,0.0,0.0004088878631591797,0.003528594970703125,0.00024271011352539062,3.24249267578125e-05,0.00040268898010253906,0.0001990795135498047,2.0742416381835938e-05,0.004208087921142578
1,2,0.0,0.0004734992980957031,0.0037145614624023438,0.0002162456512451172,2.765655517578125e-05,0.0003075599670410156,0.000209808349609375,1.9073486328125e-05,0.0044708251953125
1,3,0.0,0.0004260540008544922,0.003756999969482422,0.0002384185791015625,3.075599670410156e-05,0.0003437995910644531,0.00019288063049316406,2.0265579223632812e-05,0.004447221755981445
1,4,0.25,0.0004177093505859375,0.0052411556243896484,0.00023865699768066406,3.3855438232421875e-05,0.004927158355712891,0.00018858909606933594,1.6450881958007812e-05,0.005913972854614258
1,5,0.125,0.00042176246643066406,0.002599954605102539,0.000240325927734375,2.9802322387695312e-05,0.0008094310760498047,0.00019216537475585938,1.811981201171875e-05,0.0032868385314941406
1,6,0.25,0.0003910064697265625,0.0022733211517333984,0.00020384788513183594,2.6464462280273438e-05,0.0011708736419677734,0.00021219253540039062,1.7642974853515625e-05,0.0029582977294921875
1,7,0.125,0.0005266666412353516,0.002572774887084961,0.00024247169494628906,2.765655517578125e-05,0.0008118152618408203,0.00022649765014648438,2.384185791015625e-05,0.003407001495361328
1,8,0.25,0.0004088878631591797,0.0021638870239257812,0.00021147727966308594,2.2649765014648438e-05,0.001180887222290039,0.00021076202392578125,2.1696090698242188e-05,0.0028612613677978516
1,9,0.125,0.00039076805114746094,0.002279996871948242,0.0002410411834716797,3.147125244140625e-05,0.0008671283721923828,0.00018477439880371094,1.71661376953125e-05,0.00292205810546875
1,10,0.0,0.00041604042053222656,0.0024552345275878906,0.00023436546325683594,2.8848648071289062e-05,0.0003502368927001953,0.000194549560546875,1.3828277587890625e-05,0.0031375885009765625
1,11,0.0,0.00037384033203125,0.0025243759155273438,0.0002067089080810547,2.8848648071289062e-05,0.00030612945556640625,0.0002067089080810547,1.8358230590820312e-05,0.0031783580780029297
1,12,0.0,0.0004990100860595703,0.0026268959045410156,0.00023174285888671875,3.075599670410156e-05,0.00034117698669433594,0.00017905235290527344,1.1920928955078125e-05,0.0033648014068603516
1,13,0.125,0.0003972053527832031,0.003122568130493164,0.00020956993103027344,2.765655517578125e-05,0.0008015632629394531,0.0002028942108154297,2.1457672119140625e-05,0.003802776336669922
1,14,0.0,0.0005195140838623047,0.0026068687438964844,0.0002357959747314453,2.9325485229492188e-05,0.00034356117248535156,0.00018143653869628906,1.7881393432617188e-05,0.003374814987182617
1,15,0.0,0.00042724609375,0.002537250518798828,0.000240325927734375,2.765655517578125e-05,0.0003998279571533203,0.00018334388732910156,1.6450881958007812e-05,0.003214597702026367
1,16,0.0,0.0003809928894042969,0.0026407241821289062,0.0002048015594482422,2.6464462280273438e-05,0.0005042552947998047,0.0001895427703857422,1.5735626220703125e-05,0.003274202346801758
1,17,0.0,0.0003752708435058594,0.002538442611694336,0.000209808349609375,2.6226043701171875e-05,0.0003101825714111328,0.00020170211791992188,1.5974044799804688e-05,0.0031931400299072266
1,18,0.125,0.0005204677581787109,0.002484560012817383,0.0002071857452392578,2.6941299438476562e-05,0.0008733272552490234,0.000179290771484375,1.5020370483398438e-05,0.0032494068145751953
1,19,0.125,0.00049591064453125,0.002523183822631836,0.0002124309539794922,2.8371810913085938e-05,0.0008709430694580078,0.0001926422119140625,1.4543533325195312e-05,0.0032913684844970703
1,20,0.0,0.0004444122314453125,0.0028040409088134766,0.00020885467529296875,2.3126602172851562e-05,0.00031185150146484375,0.00018286705017089844,1.4543533325195312e-05,0.0035037994384765625
1,21,0.125,0.00037598609924316406,0.002480745315551758,0.0002067089080810547,2.6464462280273438e-05,0.0007991790771484375,0.000179290771484375,1.3828277587890625e-05,0.0030989646911621094
1,22,0.125,0.0004608631134033203,0.002594470977783203,0.00021123886108398438,2.4557113647460938e-05,0.0008382797241210938,0.00019860267639160156,1.2636184692382812e-05,0.0033299922943115234
1,23,0.25,0.0005292892456054688,0.002222299575805664,0.00021338462829589844,3.0040740966796875e-05,0.0013518333435058594,0.00018072128295898438,1.71661376953125e-05,0.0030012130737304688
1,24,0.125,0.0005106925964355469,0.002397775650024414,0.00021266937255859375,2.6226043701171875e-05,0.0008444786071777344,0.00021123886108398438,1.6450881958007812e-05,0.0031921863555908203
1,25,0.5,0.0005016326904296875,0.0024580955505371094,0.0002319812774658203,3.218650817871094e-05,0.0021507740020751953,0.00019693374633789062,1.5974044799804688e-05,0.0032279491424560547
1,26,0.125,0.0005335807800292969,0.0025463104248046875,0.00023174285888671875,2.9802322387695312e-05,0.0008466243743896484,0.00017952919006347656,1.6450881958007812e-05,0.0033304691314697266
1,27,0.125,0.0005035400390625,0.002474069595336914,0.00020432472229003906,2.7418136596679688e-05,0.0008435249328613281,0.00020074844360351562,1.9073486328125e-05,0.003255605697631836
1,28,0.125,0.0004973411560058594,0.0024423599243164062,0.00022554397583007812,2.7418136596679688e-05,0.0008931159973144531,0.0001766681671142578,1.71661376953125e-05,0.0031828880310058594
1,29,0.125,0.0004119873046875,0.002338886260986328,0.00022101402282714844,2.7179718017578125e-05,0.0007877349853515625,0.00023365020751953125,1.5974044799804688e-05,0.0030579566955566406
1,30,0.0,0.0003731250762939453,0.0027008056640625,0.00020003318786621094,2.5033950805664062e-05,0.0003139972686767578,0.0002048015594482422,1.3828277587890625e-05,0.0033578872680664062
1,31,0.125,0.00054168701171875,0.0025055408477783203,0.00023031234741210938,3.0279159545898438e-05,0.0008563995361328125,0.00017523765563964844,1.430511474609375e-05,0.0032858848571777344
1,32,0.25,0.00041556358337402344,0.002228975296020508,0.00022935867309570312,2.8133392333984375e-05,0.0013473033905029297,0.0001761913299560547,1.1444091796875e-05,0.0028810501098632812
1,33,0.0,0.0005147457122802734,0.0027136802673339844,0.00021839141845703125,2.6464462280273438e-05,0.00040268898010253906,0.00018596649169921875,1.4066696166992188e-05,0.0034863948822021484
1,34,0.125,0.00037169456481933594,0.002447366714477539,0.00020885467529296875,2.384185791015625e-05,0.0007274150848388672,0.00018072128295898438,1.2636184692382812e-05,0.003072023391723633
1,35,0.375,0.0003666877746582031,0.0017409324645996094,0.0002033710479736328,2.4318695068359375e-05,0.0014774799346923828,0.00017309188842773438,1.0967254638671875e-05,0.002340555191040039
1,36,0.125,0.0004951953887939453,0.004461526870727539,0.00019598007202148438,2.6226043701171875e-05,0.0008091926574707031,0.00018262863159179688,1.3589859008789062e-05,0.005203962326049805
